ID,Station (ft),WSE 'Max' (feet)
2540,1699.765,360.406
2541,1700.003,360.405
2542,1700.465,360.403
2543,1700.927,360.401
2544,1701.389,360.398
2545,1701.851,360.396
2546,1702.775,360.392
2547,1703.699,360.387
2548,1704.625,360.384
2549,1705.553,360.383
2550,1706.472,360.382
2551,1706.92,360.381
2552,1707.367,360.381
2553,1708.238,360.379
2554,1708.726,360.378
2555,1709.091,360.377
2556,1709.929,360.374
2557,1710.75,360.371
2558,1711.553,360.368
2559,1712.349,360.364
2560,1713.151,360.361
2561,1713.963,360.361
2562,1714.79,360.358
2563,1715.646,360.355
2564,1716.535,360.352
2565,1717.444,360.348
2566,1717.826,360.347
2567,1718.356,360.343
2568,1719.26,360.336
2569,1720.153,360.33
2570,1721.037,360.323
2571,1721.913,360.317
2572,1722.781,360.312
2573,1723.643,360.308
2574,1724.504,360.305
2575,1725.371,360.302
2576,1726.243,360.298
2577,1726.719,360.296
2578,1727.12,360.293
2579,1727.999,360.287
2580,1728.879,360.28
2581,1729.319,360.276
2582,1729.759,360.272
2583,1730.199,360.269
2584,1730.639,360.266
2585,1731.517,360.264
2586,1732.389,360.263
2587,1733.255,360.263
2588,1734.115,360.262
2589,1734.963,360.262
2590,1735.12,360.262
2591,1735.793,360.245
2592,1736.357,360.233
2593,1736.607,360.233
2594,1737.017,360.231
2595,1737.427,360.23
2596,1738.265,360.227
2597,1739.116,360.225
2598,1739.201,360.224
2599,1739.969,360.222
2600,1740.822,360.219
2601,1741.682,360.216
2602,1742.561,360.213
2603,1742.847,360.212
2604,1743.461,360.21
2605,1744.365,360.207
2606,1744.732,360.205
2607,1745.258,360.202
2608,1746.139,360.196
2609,1747.013,360.19
2610,1747.886,360.184
2611,1748.757,360.179
2612,1749.63,360.177
2613,1750.501,360.177
2614,1751.374,360.177
2615,1752.248,360.176
2616,1752.688,360.176
2617,1753.064,360.176
2618,1753.128,360.176
2619,1754.02,360.151
2620,1754.384,360.146
2621,1754.926,360.145
2622,1755.846,360.143
2623,1756.133,360.142
2624,1756.774,360.141
2625,1757.699,360.138
2626,1758.613,360.136
2627,1759.507,360.133
2628,1760.387,360.13
2629,1761.264,360.126
2630,1762.142,360.123
2631,1762.682,360.121
2632,1763.015,360.119
2633,1763.886,360.113
2634,1764.758,360.106
2635,1764.934,360.105
2636,1765.632,360.1
2637,1766.078,360.097
2638,1766.506,360.094
2639,1767.04,360.09
2640,1767.375,360.089
2641,1768.236,360.087
2642,1769.09,360.086
2643,1769.939,360.084
2644,1770.787,360.083
2645,1771.638,360.081
2646,1771.671,360.081
2647,1772.503,360.076
2648,1773.39,360.072
2649,1774.302,360.067
2650,1775.228,360.061
2651,1776.158,360.058
2652,1777.089,360.057
2653,1778.018,360.057
2654,1778.94,360.056
2655,1779.846,360.055
2656,1780.019,360.055
2657,1780.707,360.052
2658,1780.729,360.051
2659,1781.59,360.044
2660,1782.439,360.037
2661,1783.289,360.03
2662,1784.142,360.024
2663,1784.997,360.017
2664,1785.855,360.014
2665,1786.715,360.011
2666,1787.58,360.008
2667,1788.447,360.005
2668,1789.054,360.002
2669,1789.317,360
2670,1790.192,359.993
2671,1791.073,359.985
2672,1791.96,359.978
2673,1792.84,359.971
2674,1793.69,359.964
2675,1794.095,359.963
2676,1794.5,359.962
2677,1794.894,359.96
2678,1795.287,359.958
2679,1796.07,359.956
2680,1796.875,359.953
2681,1797.722,359.95
2682,1798.166,359.949
2683,1798.245,359.948
2684,1798.611,359.945
2685,1799.52,359.935
2686,1800.434,359.926
2687,1801.352,359.917
2688,1802.275,359.907
2689,1803.202,359.9
2690,1804.134,359.895
2691,1805.078,359.891
2692,1806.033,359.886
2693,1806.689,359.883
2694,1806.994,359.881
2695,1807.602,359.878
2696,1807.957,359.874
2697,1808.912,359.862
2698,1809.838,359.851
2699,1810.704,359.842
2700,1810.731,359.842
2701,1811.497,359.833
2702,1812.243,359.825
2703,1812.993,359.821
2704,1813.779,359.817
2705,1814.599,359.812
2706,1815.018,359.81
2707,1815.437,359.807
2708,1815.859,359.804
2709,1816.12,359.803
2710,1816.282,359.8
2711,1817.132,359.789
2712,1817.985,359.777
2713,1818.837,359.765
2714,1819.683,359.754
2715,1820.52,359.742
2716,1821.349,359.734
2717,1822.174,359.731
2718,1823.002,359.726
2719,1823.832,359.721
2720,1824.666,359.716
2721,1825.507,359.711
2722,1825.582,359.711
2723,1826.358,359.7
2724,1827.221,359.687
2725,1828.092,359.675
2726,1828.965,359.662
2727,1829.839,359.65
2728,1830.715,359.643
2729,1831.592,359.637
2730,1832.469,359.632
2731,1833.345,359.627
2732,1834.217,359.622
2733,1834.543,359.62
2734,1835.083,359.612
2735,1835.95,359.6
2736,1836.824,359.587
2737,1837.709,359.575
2738,1838.603,359.562
2739,1839.499,359.555
2740,1840.385,359.555
2741,1841.258,359.552
2742,1842.119,359.55
2743,1842.974,359.548
2744,1843.557,359.546
2745,1843.831,359.544
2746,1844.694,359.539
2747,1845.564,359.533
2748,1846.437,359.528
2749,1847.311,359.522
2750,1847.75,359.52
2751,1848.188,359.518
2752,1848.631,359.515
2753,1849.074,359.513
2754,1849.967,359.509
2755,1850.416,359.507
2756,1850.866,359.505
2757,1851.315,359.502
2758,1851.765,359.5
2759,1852.138,359.498
2760,1852.664,359.492
2761,1852.895,359.494
2762,1853.561,359.489
2763,1854.454,359.483
2764,1855.345,359.478
2765,1856.233,359.472
2766,1857.12,359.466
2767,1858.007,359.464
2768,1858.894,359.462
2769,1859.781,359.46
2770,1860.227,359.459
2771,1860.674,359.458
2772,1861.146,359.457
2773,1861.507,359.456
2774,1861.618,359.455
2775,1862.737,359.45
2776,1864.18,359.443
2777,1865.046,359.438
2778,1865.913,359.434
2779,1866.778,359.432
2780,1867.643,359.431
2781,1869.072,359.428
2782,1870.166,359.427
2783,1870.493,359.426
2784,1870.623,359.425
2785,1871.079,359.423
2786,1871.941,359.419
2787,1872.367,359.417
2788,1872.793,359.415
2789,1873.217,359.413
2790,1873.642,359.41
2791,1874.486,359.406
2792,1875.33,359.403
2793,1875.751,359.402
2794,1876.173,359.401
2795,1876.594,359.4
2796,1877.016,359.399
2797,1877.86,359.396
2798,1878.707,359.394
2799,1878.969,359.393
2800,1879.132,359.393
2801,1879.556,359.39
2802,1879.979,359.388
2803,1880.401,359.386
2804,1881.237,359.383
2805,1881.652,359.381
2806,1882.066,359.378
2807,1882.89,359.375
2808,1883.711,359.372
2809,1884.532,359.369
2810,1885.353,359.368
2811,1886.174,359.367
2812,1886.995,359.366
2813,1887.82,359.364
2814,1887.915,359.364
2815,1888.655,359.355
2816,1889.049,359.351
2817,1889.505,359.349
2818,1890.373,359.346
2819,1891.256,359.342
2820,1892.153,359.338
2821,1893.056,359.334
2822,1893.96,359.329
2823,1894.86,359.325
2824,1895.754,359.321
2825,1896.646,359.316
2826,1897.459,359.312
2827,1897.538,359.311
2828,1898.43,359.302
2829,1899.323,359.293
2830,1900.216,359.284
2831,1901.112,359.275
2832,1902.009,359.266
2833,1902.541,359.265
2834,1902.91,359.265
2835,1903.817,359.264
2836,1904.734,359.262
2837,1905.658,359.261
2838,1906.441,359.259
2839,1906.584,359.258
2840,1907.508,359.254
2841,1908.432,359.249
2842,1909.358,359.245
2843,1910.285,359.24
2844,1911.213,359.237
2845,1912.141,359.233
2846,1913.069,359.23
2847,1913.996,359.227
2848,1914.898,359.224
2849,1914.92,359.224
2850,1915.842,359.216
2851,1916.761,359.207
2852,1917.679,359.199
2853,1918.595,359.191
2854,1919.512,359.183
2855,1920.425,359.179
2856,1921.33,359.176
2857,1922.216,359.173
2858,1923.059,359.169
2859,1923.842,359.167
2860,1924.407,359.164
2861,1924.575,359.163
2862,1925.29,359.156
2863,1926.015,359.149
2864,1926.757,359.142
2865,1927.136,359.14
2866,1927.515,359.136
2867,1927.904,359.133
2868,1928.294,359.128
2869,1929.093,359.124
2870,1929.895,359.122
2871,1930.684,359.119
2872,1931.467,359.117
2873,1932.257,359.114
2874,1932.738,359.112
2875,1933.051,359.109
2876,1933.852,359.089
2877,1934.094,359.087
2878,1934.676,359.084
2879,1935.529,359.079
2880,1936.394,359.074
2881,1937.246,359.069
2882,1938.069,359.068
2883,1938.858,359.062
2884,1939.618,359.062
2885,1940.364,359.059
2886,1940.742,359.057
2887,1941.12,359.055
2888,1941.512,359.054
2889,1941.904,359.053
2890,1942.378,359.052
2891,1942.721,359.049
2892,1943.144,359.046
2893,1943.566,359.043
2894,1943.997,359.039
2895,1944.428,359.035
2896,1945.288,359.029
2897,1946.134,359.022
2898,1946.965,359.016
2899,1947.772,359.011
2900,1948.544,359.006
2901,1949.282,359.001
2902,1950.013,358.997
2903,1950.769,358.992
2904,1951.032,358.991
2905,1951.576,358.984
2906,1952.43,358.974
2907,1953.311,358.964
2908,1954.2,358.953
2909,1955.09,358.943
2910,1955.983,358.936
2911,1956.88,358.934
2912,1957.781,358.932
2913,1958.686,358.93
2914,1959.591,358.928
2915,1960.345,358.926
2916,1960.493,358.925
2917,1961.379,358.92
2918,1962.231,358.914
2919,1963.036,358.909
2920,1963.42,358.906
2921,1963.805,358.903
2922,1964.564,358.898
2923,1965.328,358.895
2924,1966.085,358.894
2925,1966.813,358.892
2926,1967.519,358.89
2927,1968.25,358.888
2928,1969.052,358.886
2929,1969.335,358.886
2930,1969.354,358.886
2931,1969.919,358.882
2932,1970.062,358.882
2933,1970.817,358.877
2934,1971.717,358.872
2935,1972.611,358.867
2936,1973.484,358.862
2937,1974.33,358.859
2938,1975.151,358.856
2939,1975.964,358.854
2940,1976.771,358.851
2941,1977.559,358.849
2942,1978.308,358.846
2943,1979.044,358.84
2944,1979.768,358.835
2945,1980.507,358.829
2946,1981.264,358.823
2947,1982.033,358.817
2948,1982.816,358.811
2949,1983.375,358.81
2950,1983.609,358.81
2951,1984.408,358.808
2952,1985.205,358.806
2953,1986.002,358.804
2954,1986.672,358.803
2955,1986.815,358.802
2956,1987.619,358.799
2957,1987.647,358.799
2958,1988.485,358.789
2959,1989.317,358.78
2960,1990.149,358.771
2961,1990.379,358.769
2962,1990.977,358.763
2963,1991.797,358.754
2964,1992.603,358.753
2965,1993.423,358.751
2966,1994.304,358.75
2967,1995.258,358.748
2968,1995.505,358.748
2969,1996.24,358.738
2970,1996.932,358.728
2971,1997.204,358.725
2972,1997.677,358.721
2973,1998.149,358.715
2974,1999.093,358.705
2975,2000.044,358.696
2976,2001,358.686
2977,2001.479,358.683
2978,2001.958,358.682
2979,2002.437,358.68
2980,2002.916,358.678
2981,2003.87,358.674
2982,2004.818,358.67
2983,2005.271,358.669
2984,2005.759,358.664
2985,2006.696,358.654
2986,2007.635,358.644
2987,2008.576,358.634
2988,2009.518,358.624
2989,2010.46,358.618
2990,2010.931,358.616
2991,2011.402,358.613
2992,2012.344,358.608
2993,2013.285,358.603
2994,2013.778,358.6
2995,2014.225,358.59
2996,2014.739,358.593
2997,2015.163,358.587
2998,2016.097,358.574
2999,2017.03,358.561
3000,2017.963,358.548
3001,2018.896,358.535
3002,2019.828,358.53
3003,2020.761,358.526
3004,2021.694,358.522
3005,2022.626,358.518
3006,2023.239,358.516
3007,2023.557,358.511
3008,2024.486,358.5
3009,2025.41,358.488
3010,2026.328,358.477
3011,2027.235,358.465
3012,2028.131,358.459
3013,2029.023,358.455
3014,2029.912,358.451
3015,2030.803,358.447
3016,2031.669,358.443
3017,2031.702,358.442
3018,2032.617,358.433
3019,2033.552,358.423
3020,2034.502,358.413
3021,2034.978,358.408
3022,2035.453,358.403
3023,2035.923,358.398
3024,2036.393,358.394
3025,2037.316,358.386
3026,2037.835,358.381
3027,2038.219,358.378
3028,2039.096,358.37
3029,2039.947,358.363
3030,2040.786,358.356
3031,2041.204,358.352
3032,2041.626,358.343
3033,2042.467,358.325
3034,2043.313,358.307
3035,2044.173,358.288
3036,2045.053,358.27
3037,2045.949,358.26
3038,2046.85,358.257
3039,2047.752,358.254
3040,2048.65,358.251
3041,2049.541,358.249
3042,2049.665,358.247
3043,2050.419,358.24
3044,2051.286,358.233
3045,2052.146,358.226
3046,2052.998,358.219
3047,2053.84,358.213
3048,2054.677,358.207
3049,2055.518,358.203
3050,2056.377,358.201
3051,2057.256,358.198
3052,2058.15,358.196
3053,2059.051,358.195
3054,2059.954,358.194
3055,2060.456,358.192
3056,2060.857,358.19
3057,2060.981,358.188
3058,2061.76,358.18
3059,2062.663,358.169
3060,2063.565,358.16
3061,2064.466,358.152
3062,2065.366,358.147
3063,2066.269,358.141
3064,2067.176,358.137
3065,2068.086,358.134
3066,2068.998,358.128
3067,2069.909,358.118
3068,2070.36,358.112
3069,2070.82,358.108
3070,2071.727,358.1
3071,2072.622,358.093
3072,2073.056,358.089
3073,2073.49,358.086
3074,2073.907,358.083
3075,2074.324,358.08
3076,2075.135,358.076
3077,2075.226,358.076
3078,2075.941,358.072
3079,2076.755,358.067
3080,2077.15,358.065
3081,2077.58,358.059
3082,2078.413,358.049
3083,2079.251,358.038
3084,2080.097,358.028
3085,2080.959,358.017
3086,2081.835,358.012
3087,2082.72,358.012
3088,2083.604,358.012
3089,2084.042,358.012
3090,2084.479,358.012
3091,2085.34,358.012
3092,2085.551,358.012
3093,2086.161,358.008
3094,2086.189,358.008
3095,2087.036,358.001
3096,2087.882,357.996
3097,2088.717,357.992
3098,2089.528,357.988
3099,2090.312,357.984
3100,2091.076,357.98
3101,2091.838,357.976
3102,2092.618,357.971
3103,2092.901,357.971
3104,2093.429,357.97
3105,2094.277,357.969
3106,2094.333,357.969
3107,2095.161,357.967
3108,2095.656,357.961
3109,2096.072,357.955
3110,2096.93,357.941
3111,2096.997,357.94
3112,2097.927,357.926
3113,2098.857,357.912
3114,2099.784,357.898
3115,2100.702,357.894
3116,2101.605,357.89
3117,2102.493,357.887
3118,2103.371,357.883
3119,2104.1,357.881
3120,2104.246,357.879
3121,2105.125,357.872
3122,2106.01,357.864
3123,2106.899,357.856
3124,2107.345,357.852
3125,2107.79,357.848
3126,2108.679,357.842
3127,2109.568,357.836
3128,2110.015,357.833
3129,2110.462,357.83
3130,2110.914,357.827
3131,2111.366,357.824
3132,2112.273,357.818
3133,2112.495,357.817
3134,2113.179,357.808
3135,2113.481,357.81
3136,2114.077,357.806
3137,2114.968,357.8
3138,2115.851,357.795
3139,2116.724,357.79
3140,2117.571,357.784
3141,2118.375,357.781
3142,2119.147,357.778
3143,2119.925,357.775
3144,2120.733,357.772
3145,2121.556,357.77
3146,2122.106,357.768
3147,2122.353,357.766
3148,2123.109,357.762
3149,2123.476,357.76
3150,2123.842,357.758
3151,2124.571,357.753
3152,2124.939,357.751
3153,2125.307,357.749
3154,2125.682,357.747
3155,2126.056,357.745
3156,2126.44,357.742
3157,2126.823,357.741
3158,2127.604,357.739
3159,2128.398,357.737
3160,2129.201,357.735
3161,2130.01,357.733
3162,2130.819,357.73
3163,2131.057,357.73
3164,2131.633,357.725
3165,2132.456,357.719
3166,2133.3,357.713
3167,2134.166,357.706
3168,2135.047,357.699
3169,2135.931,357.696
3170,2136.814,357.693
3171,2137.696,357.69
3172,2138.577,357.688
3173,2139.46,357.686
3174,2140.037,357.685
3175,2140.346,357.683
3176,2140.791,357.68
3177,2141.236,357.676
3178,2142.135,357.67
3179,2143.042,357.663
3180,2143.955,357.656
3181,2144.868,357.651
3182,2145.769,357.646
3183,2146.645,357.642
3184,2147.484,357.638
3185,2148.289,357.634
3186,2148.519,357.632
3187,2149.077,357.625
3188,2149.452,357.629
3189,2149.868,357.624
3190,2150.664,357.613
3191,2151.467,357.602
3192,2152.286,357.591
3193,2153.137,357.579
3194,2154.026,357.571
3195,2154.485,357.569
3196,2154.944,357.568
3197,2155.41,357.567
3198,2155.877,357.566
3199,2156.812,357.564
3200,2157.749,357.561
3201,2158.009,357.561
3202,2158.685,357.557
3203,2159.621,357.551
3204,2160.558,357.545
3205,2161.494,357.539
3206,2162.43,357.533
3207,2163.362,357.529
3208,2163.823,357.527
3209,2164.283,357.525
3210,2164.734,357.523
3211,2165.184,357.521
3212,2166.065,357.517
3213,2166.5,357.515
3214,2166.932,357.507
3215,2167.39,357.511
3216,2167.788,357.507
3217,2168.634,357.5
3218,2169.472,357.494
3219,2170.306,357.487
3220,2171.139,357.48
3221,2171.971,357.475
3222,2172.803,357.474
3223,2173.634,357.472
3224,2174.465,357.471
3225,2175.303,357.469
3226,2175.973,357.468
3227,2176.146,357.467
3228,2176.987,357.463
3229,2177.815,357.46
3230,2178.628,357.456
3231,2179.433,357.452
3232,2180.236,357.448
3233,2181.044,357.445
3234,2181.863,357.441
3235,2182.282,357.439
3236,2182.7,357.437
3237,2183.126,357.435
3238,2183.551,357.434
3239,2184.406,357.429
3240,2184.692,357.428
3241,2185.259,357.424
3242,2186.11,357.417
3243,2186.962,357.41
3244,2187.823,357.403
3245,2188.701,357.396
3246,2189.6,357.39
3247,2190.51,357.388
3248,2191.424,357.386
3249,2192.339,357.384
3250,2193.253,357.382
3251,2193.946,357.38
3252,2194.156,357.379
3253,2194.896,357.374
3254,2195.025,357.373
3255,2195.83,357.368
3256,2196.562,357.363
3257,2197.25,357.358
3258,2197.93,357.354
3259,2198.63,357.35
3260,2199.356,357.348
3261,2200.097,357.345
3262,2200.851,357.342
3263,2201.62,357.339
3264,2202.403,357.336
3265,2202.545,357.335
3266,2203.196,357.329
3267,2203.992,357.322
3268,2204.79,357.315
3269,2205.595,357.307
3270,2206.415,357.3
3271,2206.835,357.296
3272,2207.255,357.294
3273,2208.113,357.29
3274,2208.981,357.286
3275,2209.854,357.281
3276,2210.731,357.277
3277,2211.615,357.273
3278,2211.919,357.272
3279,2212.504,357.266
3280,2213.396,357.257
3281,2214.289,357.248
3282,2215.182,357.239
3283,2216.08,357.23
3284,2216.986,357.224
3285,2217.905,357.221
3286,2218.832,357.217
3287,2219.293,357.216
3288,2219.753,357.214
3289,2220.205,357.212
3290,2220.656,357.211
3291,2220.898,357.21
3292,2221.543,357.203
3293,2222.42,357.193
3294,2223.292,357.184
3295,2224.156,357.174
3296,2225.013,357.165
3297,2225.87,357.159
3298,2226.739,357.156
3299,2227.625,357.153
3300,2228.53,357.149
3301,2228.989,357.148
3302,2229.447,357.146
3303,2229.887,357.144
3304,2229.906,357.144
3305,2230.364,357.139
3306,2231.277,357.13
3307,2232.187,357.12
3308,2233.097,357.111
3309,2234.007,357.102
3310,2234.918,357.096
3311,2235.834,357.093
3312,2236.756,357.089
3313,2237.683,357.085
3314,2238.612,357.081
3315,2238.873,357.08
3316,2239.543,357.073
3317,2240.475,357.063
3318,2241.406,357.053
3319,2242.337,357.043
3320,2243.267,357.033
3321,2243.815,357.03
3322,2244.195,357.029
3323,2245.119,357.025
3324,2246.039,357.021
3325,2246.955,357.018
3326,2247.855,357.014
3327,2247.867,357.014
3328,2248.777,357.006
3329,2249.685,356.998
3330,2250.588,356.991
3331,2251.036,356.987
3332,2251.484,356.983
3333,2251.928,356.98
3334,2252.373,356.976
3335,2253.255,356.974
3336,2254.131,356.972
3337,2254.997,356.97
3338,2255.073,356.97
3339,2255.852,356.968
3340,2256.702,356.966
3341,2256.84,356.965
3342,2257.552,356.961
3343,2258.411,356.955
3344,2258.688,356.953
3345,2259.287,356.949
3346,2260.184,356.943
3347,2261.097,356.937
3348,2262.015,356.934
3349,2262.932,356.931
3350,2263.849,356.929
3351,2264.769,356.926
3352,2265.687,356.924
3353,2265.823,356.924
3354,2266.59,356.918
3355,2267.461,356.913
3356,2267.916,356.91
3357,2268.296,356.908
3358,2269.103,356.902
3359,2269.891,356.896
3360,2270.659,356.893
3361,2271.409,356.892
3362,2272.157,356.891
3363,2272.917,356.89
3364,2273.689,356.889
3365,2274.475,356.887
3366,2274.81,356.887
3367,2275.285,356.885
3368,2276.131,356.88
3369,2277.01,356.876
3370,2277.908,356.872
3371,2278.362,356.869
3372,2278.815,356.867
3373,2279.272,356.865
3374,2279.729,356.864
3375,2280.65,356.861
3376,2281.575,356.858
3377,2282.502,356.856
3378,2283.265,356.853
3379,2283.429,356.851
3380,2284.119,356.851
3381,2284.356,356.849
3382,2285.283,356.843
3383,2286.208,356.837
3384,2287.13,356.831
3385,2288.044,356.825
3386,2288.952,356.821
3387,2289.856,356.819
3388,2290.759,356.818
3389,2291.662,356.816
3390,2292.566,356.814
3391,2292.778,356.814
3392,2293.471,356.81
3393,2294.378,356.805
3394,2295.289,356.8
3395,2296.201,356.794
3396,2297.113,356.789
3397,2298.023,356.787
3398,2298.923,356.784
3399,2299.805,356.782
3400,2300.668,356.78
3401,2301.515,356.777
3402,2301.762,356.776
3403,2302.349,356.772
3404,2303.172,356.767
3405,2303.989,356.762
3406,2304.806,356.756
3407,2305.627,356.752
3408,2306.455,356.748
3409,2307.284,356.747
3410,2308.099,356.746
3411,2308.891,356.746
3412,2309.284,356.745
3413,2309.678,356.745
3414,2310.084,356.745
3415,2310.17,356.744
3416,2310.49,356.742
3417,2311.34,356.723
3418,2311.432,356.723
3419,2312.221,356.719
3420,2313.119,356.715
3421,2314.028,356.71
3422,2314.944,356.706
3423,2315.864,356.704
3424,2316.785,356.702
3425,2317.707,356.701
3426,2318.622,356.699
3427,2319.037,356.698
3428,2319.51,356.692
3429,2320.355,356.673
3430,2320.461,356.673
3431,2321.167,356.669
3432,2321.978,356.664
3433,2322.817,356.66
3434,2323.713,356.655
3435,2324.662,356.65
3436,2325.617,356.648
3437,2326.528,356.645
3438,2327.382,356.644
3439,2328.205,356.641
3440,2328.723,356.64
3441,2329.019,356.638
3442,2329.424,356.635
3443,2329.829,356.633
3444,2330.623,356.628
3445,2331.006,356.625
3446,2331.388,356.623
3447,2332.127,356.618
3448,2332.856,356.613
3449,2333.446,356.611
3450,2333.598,356.61
3451,2334.215,356.608
3452,2334.365,356.607
3453,2335.158,356.603
3454,2335.969,356.6
3455,2336.783,356.596
3456,2337.321,356.593
3457,2337.59,356.591
3458,2337.988,356.587
3459,2338.387,356.585
3460,2338.778,356.58
3461,2339.169,356.579
3462,2339.55,356.574
3463,2339.932,356.573
3464,2340.677,356.568
3465,2341.416,356.562
3466,2342.167,356.553
3467,2342.937,356.554
3468,2343.73,356.551
3469,2344.549,356.549
3470,2345.392,356.547
3471,2346.249,356.544
3472,2346.705,356.543
3473,2347.117,356.54
3474,2348,356.535
3475,2348.57,356.531
3476,2348.899,356.529
3477,2349.81,356.523
3478,2350.729,356.518
3479,2351.657,356.513
3480,2352.594,356.509
3481,2353.538,356.504
3482,2354.476,356.5
3483,2355.217,356.496
3484,2355.395,356.495
3485,2356.293,356.488
3486,2357.178,356.481
3487,2358.057,356.475
3488,2358.926,356.468
3489,2359.784,356.462
3490,2360.639,356.459
3491,2361.506,356.458
3492,2362.396,356.456
3493,2363.306,356.454
3494,2364.224,356.452
3495,2364.662,356.452
3496,2365.142,356.449
3497,2366.055,356.445
3498,2366.959,356.441
3499,2367.853,356.437
3500,2368.069,356.436
3501,2368.745,356.433
3502,2369.237,356.43
3503,2369.64,356.43
3504,2370.54,356.427
3505,2371.443,356.425
3506,2371.895,356.424
3507,2372.346,356.423
3508,2372.796,356.422
3509,2373.246,356.421
3510,2373.639,356.42
3511,2374.133,356.418
3512,2375.001,356.414
3513,2375.848,356.41
3514,2376.684,356.406
3515,2377.516,356.402
3516,2378.348,356.399
3517,2379.18,356.396
3518,2380.019,356.394
3519,2380.87,356.391
3520,2381.74,356.388
3521,2382.613,356.386
3522,2383.464,356.379
3523,2384.282,356.372
3524,2385.087,356.366
3525,2385.898,356.36
3526,2386.718,356.353
3527,2387.54,356.349
3528,2388.366,356.345
3529,2389.208,356.34
3530,2390.075,356.336
3531,2390.958,356.332
3532,2391.563,356.329
3533,2391.837,356.326
3534,2392.7,356.319
3535,2393.126,356.314
3536,2393.552,356.311
3537,2394.406,356.303
3538,2395.271,356.296
3539,2396.15,356.289
3540,2397.037,356.287
3541,2397.928,356.284
3542,2398.821,356.282
3543,2399.71,356.28
3544,2400.061,356.279
3545,2400.543,356.278
3546,2400.57,356.278
3547,2401.373,356.272
3548,2402.119,356.267
3549,2402.843,356.263
3550,2403.585,356.256
3551,2404.376,356.251
3552,2405.235,356.245
3553,2406.15,356.24
3554,2407.088,356.235
3555,2408.029,356.23
3556,2408.953,356.225
3557,2409.296,356.223
3558,2409.833,356.193
3559,2410.257,356.191
3560,2410.665,356.19
3561,2411.482,356.187
3562,2411.897,356.185
3563,2412.312,356.184
3564,2413.164,356.181
3565,2414.037,356.177
3566,2414.919,356.174
3567,2415.794,356.17
3568,2416.665,356.166
3569,2417.54,356.162
3570,2418.11,356.159
3571,2418.428,356.156
3572,2419.328,356.148
3573,2420.235,356.14
3574,2421.143,356.132
3575,2421.597,356.127
3576,2422.051,356.123
3577,2422.503,356.119
3578,2422.956,356.117
3579,2423.853,356.114
3580,2424.732,356.109
3581,2425.591,356.107
3582,2426.439,356.103
3583,2427.295,356.099
3584,2427.543,356.097
3585,2428.166,356.09
3586,2429.036,356.081
3587,2429.888,356.071
3588,2430.723,356.062
3589,2431.554,356.052
3590,2432.384,356.045
3591,2433.209,356.043
3592,2434.038,356.041
3593,2434.878,356.039
3594,2435.724,356.037
3595,2436.543,356.035
3596,2436.566,356.035
3597,2437.403,356.029
3598,2438.238,356.023
3599,2439.072,356.017
3600,2439.903,356.011
3601,2440.725,356.006
3602,2441.533,356.002
3603,2441.932,356
3604,2442.33,355.998
3605,2442.726,355.997
3606,2443.122,355.995
3607,2443.913,355.992
3608,2444.402,355.99
3609,2444.703,355.988
3610,2444.958,355.987
3611,2445.493,355.982
3612,2445.903,355.982
3613,2446.283,355.979
3614,2447.077,355.974
3615,2447.884,355.968
3616,2448.715,355.964
3617,2449.577,355.956
3618,2450.466,355.951
3619,2451.371,355.948
3620,2452.276,355.945
3621,2453.171,355.941
3622,2454.045,355.938
3623,2454.51,355.937
3624,2454.901,355.933
3625,2455.747,355.925
3626,2456.592,355.917
3627,2457.439,355.909
3628,2458.286,355.901
3629,2459.134,355.894
3630,2459.98,355.89
3631,2460.816,355.886
3632,2461.633,355.883
3633,2462.422,355.879
3634,2463.188,355.876
3635,2463.486,355.875
3636,2463.941,355.87
3637,2464.695,355.863
3638,2465.079,355.86
3639,2465.463,355.856
3640,2465.864,355.852
3641,2466.264,355.849
3642,2466.686,355.845
3643,2467.108,355.841
3644,2467.546,355.837
3645,2467.985,355.834
3646,2468.88,355.831
3647,2469.779,355.828
3648,2470.679,355.825
3649,2471.579,355.822
3650,2472.019,355.821
3651,2472.48,355.817
3652,2473.381,355.81
3653,2474.277,355.802
3654,2474.722,355.798
3655,2475.166,355.794
3656,2476.046,355.787
3657,2476.92,355.781
3658,2477.789,355.779
3659,2478.65,355.777
3660,2479.501,355.775
3661,2480.356,355.773
3662,2481.232,355.771
3663,2481.459,355.771
3664,2482.139,355.766
3665,2483.069,355.76
3666,2484.015,355.754
3667,2484.968,355.747
3668,2485.913,355.742
3669,2486.826,355.738
3670,2487.682,355.735
3671,2488.48,355.732
3672,2489.245,355.729
3673,2489.629,355.728
3674,2489.999,355.726
3675,2490.013,355.726
3676,2490.408,355.72
3677,2490.804,355.722
3678,2490.89,355.722
3679,2491.612,355.719
3680,2492.412,355.714
3681,2493.187,355.71
3682,2493.936,355.706
3683,2494.304,355.705
3684,2494.671,355.703
3685,2495.037,355.701
3686,2495.404,355.7
3687,2496.155,355.698
3688,2496.942,355.697
3689,2497.769,355.695
3690,2498.627,355.694
3691,2499.424,355.692
3692,2499.499,355.692
3693,2500.376,355.687
3694,2501.254,355.683
3695,2501.695,355.681
3696,2502.136,355.678
3697,2502.58,355.676
3698,2503.024,355.674
3699,2503.472,355.672
3700,2503.919,355.67
3701,2504.368,355.668
3702,2504.816,355.666
3703,2505.715,355.662
3704,2506.615,355.659
